ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Regiao,ID_Produto,Categoria,Nome_Produto,Valor_Venda,Quantidade
CA-2015-105690,2015-11-21,CA-11965,Corporate,United States,Central,OFF-LA-10000240,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2
CA-2015-105690,2015-11-21,CA-11965,Corporate,United States,Central,TEC-CO-10001571,Technology,Sharp 1540cs Digital Laser Copier,439.992,1
CA-2017-127516,2017-12-28,EH-14005,Home Office,United States,South,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1
US-2015-117184,2015-05-17,ON-18715,Corporate,United States,Central,OFF-BI-10002082,Office Supplies,GBC Twin Loop Wire Binding Elements,33.28,5
US-2015-117184,2015-05-17,ON-18715,Corporate,United States,Central,OFF-PA-10002250,Office Supplies,Things To Do Today Pad,14.088,3
CA-2017-102407,2017-12-09,AT-10435,Home Office,United States,West,OFF-AR-10000122,Office Supplies,Newell 314,11.16,2
CA-2017-102407,2017-12-09,AT-10435,Home Office,United States,West,FUR-TA-10003748,Furniture,Bevis 36 x 72 Conference Tables,896.328,9
CA-2017-102407,2017-12-09,AT-10435,Home Office,United States,West,OFF-AP-10001394,Office Supplies,Harmony Air Purifier,189,1
CA-2017-130967,2017-03-10,EB-13870,Consumer,United States,East,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),53.982,3
CA-2017-101581,2017-10-22,DW-13195,Corporate,United States,West,FUR-TA-10002607,Furniture,KI Conference Tables,177.225,5
CA-2017-169124,2017-07-03,MB-17305,Consumer,United States,West,FUR-FU-10001215,Furniture,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3
CA-2017-117261,2017-09-04,TH-21235,Corporate,United States,West,OFF-ST-10000419,Office Supplies,"Rogers Jumbo File, Granite",54.32,4
CA-2017-129021,2017-08-23,PO-18850,Consumer,United States,South,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,4367.896,13
CA-2017-129021,2017-08-23,PO-18850,Consumer,United States,South,OFF-PA-10000241,Office Supplies,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2
CA-2017-129021,2017-08-23,PO-18850,Consumer,United States,South,OFF-AP-10003040,Office Supplies,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376,6
CA-2017-129021,2017-08-23,PO-18850,Consumer,United States,South,FUR-FU-10001852,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784,2
CA-2017-129021,2017-08-23,PO-18850,Consumer,United States,South,OFF-PA-10000141,Office Supplies,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,5
CA-2014-123253,2014-08-22,DE-13255,Home Office,United States,East,OFF-AR-10002804,Office Supplies,Faber Castell Col-Erase Pencils,3.912,1
CA-2016-121601,2016-10-04,MO-17500,Consumer,United States,Central,OFF-EN-10003862,Office Supplies,Laser & Ink Jet Business Envelopes,59.752,7
CA-2014-162278,2014-10-26,AH-10585,Consumer,United States,West,FUR-FU-10000448,Furniture,Tenex Chairmats For Use With Carpeted Floors,63.92,4
CA-2014-162278,2014-10-26,AH-10585,Consumer,United States,West,TEC-PH-10000526,Technology,Vtech CS6719,383.96,5
CA-2016-161095,2016-06-28,CS-12250,Corporate,United States,West,OFF-BI-10002764,Office Supplies,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3
CA-2016-161095,2016-06-28,CS-12250,Corporate,United States,West,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2
CA-2014-125829,2014-11-04,WB-21850,Consumer,United States,West,TEC-PH-10001079,Technology,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7
CA-2014-125829,2014-11-04,WB-21850,Consumer,United States,West,FUR-TA-10002041,Furniture,"Bevis Round Conference Table Top, X-Base",573.728,4
CA-2014-125829,2014-11-04,WB-21850,Consumer,United States,West,OFF-BI-10001036,Office Supplies,Cardinal EasyOpen D-Ring Binders,21.936,3
CA-2014-125829,2014-11-04,WB-21850,Consumer,United States,West,OFF-PA-10000223,Office Supplies,Xerox 2000,19.44,3
CA-2014-125829,2014-11-04,WB-21850,Consumer,United States,West,TEC-MA-10003246,Technology,Hewlett-Packard Deskjet D4360 Printer,447.968,4
CA-2014-123127,2014-09-08,SP-20620,Corporate,United States,East,OFF-AP-10001962,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78,2
CA-2015-115945,2015-06-25,AB-10165,Consumer,United States,West,OFF-AR-10004062,Office Supplies,Staples in misc. colors,20.96,2
CA-2015-115945,2015-06-25,AB-10165,Consumer,United States,West,OFF-BI-10004330,Office Supplies,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3
CA-2015-115945,2015-06-25,AB-10165,Consumer,United States,West,OFF-ST-10001963,Office Supplies,Tennsco Regal Shelving Units,304.23,3
CA-2015-136735,2015-07-26,HA-14920,Consumer,United States,West,OFF-EN-10002230,Office Supplies,Airmail Envelopes,167.86,2
US-2017-136189,2017-12-07,DC-13285,Consumer,United States,South,FUR-FU-10000175,Furniture,DAX Wood Document Frame.,82.38,6
CA-2014-152345,2014-12-29,ST-20530,Consumer,United States,West,TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,23.976,3
CA-2014-152345,2014-12-29,ST-20530,Consumer,United States,West,OFF-ST-10003123,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1
US-2015-147662,2015-02-14,KB-16315,Consumer,United States,East,OFF-BI-10001658,Office Supplies,GBC Standard Therm-A-Bind Covers,14.952,2
US-2015-147662,2015-02-14,KB-16315,Consumer,United States,East,TEC-PH-10002834,Technology,Google Nexus 5,323.982,3
US-2015-147662,2015-02-14,KB-16315,Consumer,United States,East,OFF-BI-10002160,Office Supplies,Acco Hanging Data Binders,2.286,2
US-2015-147662,2015-02-14,KB-16315,Consumer,United States,East,OFF-AR-10004999,Office Supplies,Newell 315,14.352,3
US-2015-147662,2015-02-14,KB-16315,Consumer,United States,East,TEC-AC-10003280,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976,3
CA-2016-153346,2016-01-25,TB-21355,Corporate,United States,East,OFF-AR-10000315,Office Supplies,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3
CA-2016-153346,2016-01-25,TB-21355,Corporate,United States,East,OFF-PA-10000007,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18,5
CA-2017-118360,2017-04-01,JC-15775,Consumer,United States,East,OFF-PA-10000791,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9
CA-2017-149853,2017-10-03,PO-18850,Consumer,United States,South,OFF-PA-10000556,Office Supplies,Xerox 208,15.552,3
CA-2017-149853,2017-10-03,PO-18850,Consumer,United States,South,OFF-AP-10000804,Office Supplies,Hoover Portapower Portable Vacuum,17.92,5
CA-2017-107909,2017-09-01,SS-20875,Consumer,United States,West,TEC-AC-10001998,Technology,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1
CA-2017-107909,2017-09-01,SS-20875,Consumer,United States,West,OFF-BI-10003476,Office Supplies,Avery Metallic Poly Binders,22.92,5
CA-2015-112375,2015-12-21,RD-19720,Consumer,United States,South,TEC-AC-10003237,Technology,Memorex Micro Travel Drive 4 GB,50.88,6
CA-2015-112375,2015-12-21,RD-19720,Consumer,United States,South,OFF-EN-10003798,Office Supplies,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,2
CA-2015-154795,2015-12-20,GZ-14470,Consumer,United States,West,OFF-EN-10003068,Office Supplies,#6 3/4 Gummed Flap White Envelopes,7.92,1
CA-2015-154795,2015-12-20,GZ-14470,Consumer,United States,West,FUR-FU-10002088,Furniture,Nu-Dell Float Frame 11 x 14 1/2,14.368,2
CA-2015-125234,2015-11-27,SN-20710,Home Office,United States,West,TEC-AC-10000158,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3
CA-2015-125234,2015-11-27,SN-20710,Home Office,United States,West,OFF-PA-10000482,Office Supplies,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3
CA-2017-133501,2017-08-27,DK-12895,Consumer,United States,South,OFF-PA-10004888,Office Supplies,Xerox 217,5.184,1
US-2014-129609,2014-03-22,VM-21835,Consumer,United States,Central,OFF-AR-10003478,Office Supplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2
CA-2017-130309,2017-12-17,GB-14575,Consumer,United States,South,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,544.38,3
CA-2017-105410,2017-03-19,ND-18370,Consumer,United States,West,OFF-BI-10004970,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6
CA-2017-105410,2017-03-19,ND-18370,Consumer,United States,West,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6
CA-2017-105410,2017-03-19,ND-18370,Consumer,United States,West,TEC-AC-10001552,Technology,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2
CA-2017-105410,2017-03-19,ND-18370,Consumer,United States,West,TEC-AC-10002926,Technology,Logitech Wireless Marathon Mouse M705,199.96,4
CA-2016-120355,2016-09-18,MM-17260,Consumer,United States,East,FUR-CH-10001394,Furniture,Global Leather Executive Chair,631.782,2
CA-2016-120355,2016-09-18,MM-17260,Consumer,United States,East,FUR-FU-10004053,Furniture,DAX Two-Tone Silver Metal Document Frame,60.72,3
CA-2017-169894,2017-11-24,MV-17485,Consumer,United States,West,OFF-BI-10004230,Office Supplies,GBC Recycled Grain Textured Covers,20.724,2
CA-2017-169894,2017-11-24,MV-17485,Consumer,United States,West,OFF-ST-10000060,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8
US-2017-100482,2017-04-11,JL-15130,Consumer,United States,East,OFF-ST-10001325,Office Supplies,Sterilite Officeware Hinged File Box,16.768,2
US-2017-100482,2017-04-11,JL-15130,Consumer,United States,East,TEC-AC-10003441,Technology,Kingston Digital DataTraveler 32GB USB 2.0,27.12,2
CA-2017-107748,2017-12-10,AG-10330,Consumer,United States,West,TEC-PH-10003215,Technology,Jackery Bar Premium Fast-charging Portable Charger,95.84,4
CA-2017-107748,2017-12-10,AG-10330,Consumer,United States,West,OFF-PA-10002005,Office Supplies,Xerox 225,12.96,2
CA-2017-153654,2017-11-24,MD-17860,Corporate,United States,South,OFF-BI-10004465,Office Supplies,Avery Durable Slant Ring Binders,19.008,8
CA-2015-155600,2015-12-04,RO-19780,Consumer,United States,South,OFF-BI-10000545,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7
CA-2015-155600,2015-12-04,RO-19780,Consumer,United States,South,OFF-AR-10003752,Office Supplies,Deluxe Chalkboard Eraser Cleaner,36.96,4
CA-2017-162565,2017-12-11,RR-19315,Consumer,United States,Central,OFF-PA-10001937,Office Supplies,Xerox 21,10.368,2
CA-2017-162565,2017-12-11,RR-19315,Consumer,United States,Central,FUR-FU-10004306,Furniture,Electrix Halogen Magnifier Lamp,77.72,1
CA-2017-162565,2017-12-11,RR-19315,Consumer,United States,Central,FUR-CH-10003973,Furniture,GuestStacker Chair with Chrome Finish Legs,520.464,2
CA-2016-127642,2016-05-21,CP-12340,Corporate,United States,East,OFF-PA-10000565,Office Supplies,Easy-staple paper,111.96,2
US-2017-163195,2017-02-17,LL-16840,Consumer,United States,South,TEC-PH-10003875,Technology,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3
CA-2017-111332,2017-05-20,NC-18340,Consumer,United States,Central,OFF-AR-10001953,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3
CA-2017-111332,2017-05-20,NC-18340,Consumer,United States,Central,OFF-AR-10001374,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4
CA-2017-111332,2017-05-20,NC-18340,Consumer,United States,Central,OFF-ST-10003816,Office Supplies,Fellowes High-Stak Drawer Files,704.76,4
CA-2017-111332,2017-05-20,NC-18340,Consumer,United States,Central,OFF-FA-10001843,Office Supplies,Staples,7.41,3
CA-2017-111332,2017-05-20,NC-18340,Consumer,United States,Central,OFF-AR-10000657,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10
CA-2017-117044,2017-09-11,HA-14920,Consumer,United States,Central,OFF-FA-10000936,Office Supplies,Acco Hot Clips Clips to Go,10.528,4
CA-2017-117044,2017-09-11,HA-14920,Consumer,United States,Central,OFF-PA-10003657,Office Supplies,Xerox 1927,20.544,6
US-2016-165078,2016-11-05,MA-17995,Home Office,United States,Central,OFF-BI-10001989,Office Supplies,Premium Transparent Presentation Covers by GBC,104.9,5
US-2016-165078,2016-11-05,MA-17995,Home Office,United States,Central,OFF-AR-10002987,Office Supplies,Prismacolor Color Pencil Set,39.68,2
US-2016-165078,2016-11-05,MA-17995,Home Office,United States,Central,OFF-LA-10000414,Office Supplies,Avery 503,51.75,5
US-2017-169320,2017-07-23,LH-16900,Consumer,United States,Central,OFF-AR-10003602,Office Supplies,"Quartet Omega Colored Chalk, 12/Pack",11.68,2
US-2017-169320,2017-07-23,LH-16900,Consumer,United States,Central,TEC-AC-10002550,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75,5
CA-2016-158575,2016-11-18,SB-20290,Corporate,United States,East,OFF-AP-10002998,Office Supplies,Holmes 99% HEPA Air Purifier,103.968,6
CA-2014-166954,2014-04-25,BT-11305,Home Office,United States,West,FUR-FU-10003708,Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5
CA-2014-166954,2014-04-25,BT-11305,Home Office,United States,West,OFF-AP-10001391,Office Supplies,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3
CA-2014-166954,2014-04-25,BT-11305,Home Office,United States,West,FUR-CH-10003973,Furniture,GuestStacker Chair with Chrome Finish Legs,1487.04,5
CA-2015-140830,2015-11-30,PS-18970,Home Office,United States,South,OFF-EN-10000461,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2
CA-2015-140830,2015-11-30,PS-18970,Home Office,United States,South,OFF-EN-10002831,Office Supplies,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88,2
CA-2015-152891,2015-10-25,TB-21625,Consumer,United States,West,OFF-AR-10004648,Office Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3
CA-2015-152891,2015-10-25,TB-21625,Consumer,United States,West,FUR-TA-10001857,Furniture,Balt Solid Wood Rectangular Table,253.176,3
US-2015-122784,2015-07-20,RA-19915,Consumer,United States,Central,OFF-BI-10000546,Office Supplies,Avery Durable Binders,2.88,5
US-2015-122784,2015-07-20,RA-19915,Consumer,United States,Central,FUR-BO-10004690,Furniture,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,4
US-2015-122784,2015-07-20,RA-19915,Consumer,United States,Central,TEC-PH-10001557,Technology,Pyle PMP37LED,153.584,2
US-2015-122784,2015-07-20,RA-19915,Consumer,United States,Central,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5
CA-2016-156811,2016-10-27,BP-11095,Corporate,United States,West,OFF-AP-10001366,Office Supplies,Staple holder,43.92,4
CA-2016-156811,2016-10-27,BP-11095,Corporate,United States,West,OFF-BI-10001628,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3
CA-2017-111556,2017-11-20,CD-11920,Consumer,United States,East,OFF-PA-10003651,Office Supplies,Xerox 1968,46.76,7
CA-2017-111556,2017-11-20,CD-11920,Consumer,United States,East,FUR-BO-10003159,Furniture,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2
CA-2017-111556,2017-11-20,CD-11920,Consumer,United States,East,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,1259.97,3
CA-2017-111556,2017-11-20,CD-11920,Consumer,United States,East,OFF-AR-10004602,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3
CA-2016-108868,2016-09-08,KB-16585,Corporate,United States,Central,OFF-AR-10001953,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2
CA-2016-108868,2016-09-08,KB-16585,Corporate,United States,Central,TEC-PH-10000923,Technology,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5
CA-2014-142965,2014-07-20,SW-20245,Consumer,United States,East,OFF-ST-10002583,Office Supplies,Fellowes Neat Ideas Storage Cubes,25.984,1
CA-2014-142965,2014-07-20,SW-20245,Consumer,United States,East,OFF-BI-10000977,Office Supplies,Ibico Plastic Spiral Binding Combs,27.36,3
CA-2016-148740,2016-11-15,AH-10690,Corporate,United States,West,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,361.376,2
US-2014-138758,2014-07-07,JL-15835,Consumer,United States,East,FUR-CH-10002880,Furniture,"Global High-Back Leather Tilter, Burgundy",172.186,2
US-2014-138758,2014-07-07,JL-15835,Consumer,United States,East,FUR-FU-10003039,Furniture,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008,2
CA-2016-131737,2016-03-17,GZ-14470,Consumer,United States,East,OFF-EN-10003055,Office Supplies,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5
CA-2016-131737,2016-03-17,GZ-14470,Consumer,United States,East,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3
CA-2016-131737,2016-03-17,GZ-14470,Consumer,United States,East,FUR-FU-10004306,Furniture,Electrix Halogen Magnifier Lamp,971.5,5
CA-2016-114538,2016-12-26,RC-19825,Consumer,United States,West,OFF-AR-10002445,Office Supplies,SANFORD Major Accent Highlighters,11.328,2
CA-2014-127936,2014-09-02,CL-12565,Consumer,United States,East,OFF-AR-10002445,Office Supplies,SANFORD Major Accent Highlighters,21.24,3
CA-2015-164336,2015-07-05,MW-18220,Consumer,United States,East,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,34.8,3
CA-2015-164336,2015-07-05,MW-18220,Consumer,United States,East,OFF-ST-10001558,Office Supplies,Acco Perma 4000 Stacking Storage Drawers,38.976,3
CA-2016-100041,2016-11-20,BF-10975,Corporate,United States,Central,OFF-PA-10001622,Office Supplies,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2
CA-2016-100041,2016-11-20,BF-10975,Corporate,United States,Central,OFF-PA-10000418,Office Supplies,Xerox 189,314.55,3
CA-2016-100041,2016-11-20,BF-10975,Corporate,United States,Central,OFF-BI-10000343,Office Supplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1
US-2014-154879,2014-05-06,SN-20710,Home Office,United States,West,OFF-LA-10004425,Office Supplies,Staple-on labels,5.78,2
US-2014-154879,2014-05-06,SN-20710,Home Office,United States,West,OFF-AR-10001897,Office Supplies,Model L Table or Wall-Mount Pencil Sharpener,107.94,6
CA-2014-130624,2014-06-21,TB-21280,Consumer,United States,East,OFF-PA-10003883,Office Supplies,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3
CA-2014-130624,2014-06-21,TB-21280,Consumer,United States,East,TEC-PH-10003963,Technology,GE 2-Jack Phone Line Splitter,617.97,3
CA-2014-130624,2014-06-21,TB-21280,Consumer,United States,East,OFF-AP-10001303,Office Supplies,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3
CA-2017-132339,2017-08-19,JB-15400,Corporate,United States,East,OFF-BI-10003925,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,387.99,1
CA-2014-153983,2014-11-29,AH-10210,Consumer,United States,West,TEC-PH-10004586,Technology,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2
CA-2014-153983,2014-11-29,AH-10210,Consumer,United States,West,OFF-FA-10003495,Office Supplies,Staples,30.4,5
CA-2017-112900,2017-04-09,KL-16645,Consumer,United States,Central,OFF-BI-10002867,Office Supplies,GBC Recycled Regency Composition Covers,478.24,8
CA-2014-160157,2014-12-20,MH-17455,Consumer,United States,East,FUR-FU-10003773,Furniture,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3
CA-2014-139633,2014-12-17,EC-14050,Consumer,United States,East,OFF-BI-10002954,Office Supplies,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484,4
CA-2015-163090,2015-11-17,GH-14665,Consumer,United States,Central,OFF-SU-10002537,Office Supplies,Acme Box Cutter Scissors,40.92,5
CA-2014-117016,2014-03-04,SC-20095,Consumer,United States,South,OFF-AR-10001374,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",15.552,3
CA-2017-159464,2017-05-18,TB-21355,Corporate,United States,South,OFF-AP-10001492,Office Supplies,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2
CA-2017-159464,2017-05-18,TB-21355,Corporate,United States,South,FUR-BO-10003546,Furniture,Hon 4-Shelf Metal Bookcases,302.94,3
CA-2017-159464,2017-05-18,TB-21355,Corporate,United States,South,TEC-PH-10002185,Technology,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5
CA-2017-159464,2017-05-18,TB-21355,Corporate,United States,South,OFF-BI-10000315,Office Supplies,Poly Designer Cover & Back,113.94,6
CA-2017-159464,2017-05-18,TB-21355,Corporate,United States,South,TEC-PH-10002350,Technology,Apple EarPods with Remote and Mic,55.98,2
US-2017-103226,2017-09-22,DW-13195,Corporate,United States,West,OFF-PA-10002666,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3
CA-2017-119452,2017-03-21,CL-12565,Consumer,United States,Central,FUR-CH-10004495,Furniture,"Global Leather and Oak Executive Chair, Black",1805.88,6
CA-2017-147725,2017-09-14,LT-17110,Consumer,United States,East,OFF-AR-10001725,Office Supplies,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3
CA-2016-168893,2016-11-03,AP-10915,Consumer,United States,South,OFF-FA-10002280,Office Supplies,Advantus Plastic Paper Clips,20,4
CA-2016-168893,2016-11-03,AP-10915,Consumer,United States,South,OFF-AR-10001770,Office Supplies,Economy #2 Pencils,7.98,3
CA-2016-168893,2016-11-03,AP-10915,Consumer,United States,South,FUR-FU-10002885,Furniture,Magna Visual Magnetic Picture Hangers,24.1,5
CA-2016-168893,2016-11-03,AP-10915,Consumer,United States,South,OFF-AR-10003772,Office Supplies,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1
CA-2016-168893,2016-11-03,AP-10915,Consumer,United States,South,FUR-TA-10003392,Furniture,Global Adaptabilities Conference Tables,842.94,3
CA-2016-163398,2016-05-03,CB-12415,Consumer,United States,Central,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,2.182,1
CA-2016-163398,2016-05-03,CB-12415,Consumer,United States,Central,OFF-AR-10003217,Office Supplies,Newell 316,27.384,7
CA-2016-163398,2016-05-03,CB-12415,Consumer,United States,Central,OFF-AP-10002403,Office Supplies,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3
CA-2016-162726,2016-12-27,MT-17815,Consumer,United States,Central,OFF-PA-10001972,Office Supplies,Xerox 214,10.368,2
CA-2016-162726,2016-12-27,MT-17815,Consumer,United States,Central,OFF-PA-10004041,Office Supplies,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4
US-2016-111290,2016-07-22,DK-13375,Consumer,United States,Central,TEC-AC-10004975,Technology,Plantronics Audio 995 Wireless Stereo Headset,109.95,1
US-2016-111290,2016-07-22,DK-13375,Consumer,United States,Central,OFF-ST-10001932,Office Supplies,Fellowes Staxonsteel Drawer Files,965.85,5
US-2016-111290,2016-07-22,DK-13375,Consumer,United States,Central,OFF-AR-10001761,Office Supplies,Avery Hi-Liter Smear-Safe Highlighters,29.2,5
US-2016-111290,2016-07-22,DK-13375,Consumer,United States,Central,OFF-PA-10002262,Office Supplies,Xerox 192,32.4,5
US-2014-147704,2014-11-16,SR-20740,Home Office,United States,Central,OFF-EN-10004483,Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5
US-2014-147704,2014-11-16,SR-20740,Home Office,United States,Central,OFF-PA-10003270,Office Supplies,Xerox 1954,31.68,6
US-2014-147704,2014-11-16,SR-20740,Home Office,United States,Central,OFF-BI-10001634,Office Supplies,Wilson Jones Active Use Binders,29.12,4
US-2014-147704,2014-11-16,SR-20740,Home Office,United States,Central,OFF-ST-10000675,Office Supplies,"File Shuttle II and Handi-File, Black",169.45,5
CA-2015-121965,2015-06-19,LH-17155,Consumer,United States,West,FUR-FU-10000732,Furniture,Eldon 200 Class Desk Accessories,12.56,2
CA-2015-121965,2015-06-19,LH-17155,Consumer,United States,West,OFF-PA-10004355,Office Supplies,Xerox 231,6.48,1
CA-2015-121965,2015-06-19,LH-17155,Consumer,United States,West,OFF-EN-10000056,Office Supplies,Cameo Buff Policy Envelopes,186.69,3
CA-2016-147137,2016-07-04,AA-10645,Consumer,United States,West,FUR-FU-10000221,Furniture,"Master Caster Door Stop, Brown",25.4,5
CA-2016-147137,2016-07-04,AA-10645,Consumer,United States,West,OFF-EN-10003567,Office Supplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2
CA-2016-147137,2016-07-04,AA-10645,Consumer,United States,West,FUR-BO-10001811,Furniture,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5
CA-2016-147137,2016-07-04,AA-10645,Consumer,United States,West,OFF-ST-10002486,Office Supplies,Eldon Shelf Savers Cubes and Bins,27.92,4
US-2015-146745,2015-09-03,AS-10630,Home Office,United States,West,FUR-CH-10002372,Furniture,Office Star - Ergonomically Designed Knee Chair,129.568,2
US-2015-146745,2015-09-03,AS-10630,Home Office,United States,West,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",6.368,2
CA-2017-115175,2017-08-07,MC-17575,Consumer,United States,West,OFF-PA-10001878,Office Supplies,Xerox 1891,244.55,5
CA-2017-105851,2017-03-13,SE-20110,Consumer,United States,West,OFF-SU-10002881,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2
US-2017-125717,2017-09-28,DS-13030,Home Office,United States,West,FUR-FU-10001979,Furniture,Dana Halogen Swing-Arm Architect Lamp,32.776,1
US-2017-125717,2017-09-28,DS-13030,Home Office,United States,West,OFF-ST-10001522,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2
US-2017-125717,2017-09-28,DS-13030,Home Office,United States,West,TEC-AC-10003657,Technology,Lenovo 17-Key USB Numeric Keypad,54.384,2
US-2017-125717,2017-09-28,DS-13030,Home Office,United States,West,OFF-BI-10001718,Office Supplies,GBC DocuBind P50 Personal Binding Machine,76.776,4
US-2017-125717,2017-09-28,DS-13030,Home Office,United States,West,OFF-PA-10003022,Office Supplies,Xerox 1992,14.352,3
US-2017-125717,2017-09-28,DS-13030,Home Office,United States,West,OFF-AP-10000891,Office Supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2
